Caterpillar ID,Leaf ID,Caterpillar Instar,Caterpillar Alive,Date,Time,Leaf Area,Notes,Image,Image Calibrated,Old Leaf Area
19,1462,6,Yes,8/10/2020,18.65,6.911318052,,MsCcHSFeed\08-10-2020.18.65CatID019LeafID1462.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,2.617745111
19,1502,6,Yes,8/10/2020,18.967,577.8230809,,MsCcHSFeed\08-10-2020.18.967CatID019LeafID1502.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,586.9950004
46,1463,6,Yes,8/10/2020,18.983,0.569075024,,MsCcHSFeed\08-10-2020.18.983CatID046LeafID1463.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.109890349
46,1503,6,Yes,8/10/2020,19.05,696.2377818,,MsCcHSFeed\08-10-2020.19.05CatID046LeafID1503.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,706.4104884
174,1504,3,Yes,8/10/2020,19.083,98.66975988,,MsCcHSFeed\08-10-2020.19.083CatID174LeafID1504.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,97.52768517
95,1465,para,Yes,8/10/2020,19.167,272.6144092,Not eaten,MsCcHSFeed\08-10-2020.19.167CatID095LeafID1465.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,276.1740715
55,1423,5,Yes,8/10/2020,19.25,0.777081757,,MsCcHSFeed\08-10-2020.19.25CatID055LeafID1423.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.172684835
55,1505,5,Yes,8/10/2020,19.333,352.2574399,,MsCcHSFeed\08-10-2020.19.333CatID055LeafID1505.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,347.8539767
139,1466,5,Yes,8/10/2020,19.35,0.647568131,help from 56,MsCcHSFeed\08-10-2020.19.35CatID139LeafID1466.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.090267073
139,1506,5,Yes,8/10/2020,19.5,270.2635406,,MsCcHSFeed\08-10-2020.19.5CatID139LeafID1506.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,270.1536503
97,1468,w,Yes,8/10/2020,19.517,59.56449408,,MsCcHSFeed\08-10-2020.19.517CatID097LeafID1468.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,48.88943156
59,1470,w,Yes,8/10/2020,19.583,310.9151206,,MsCcHSFeed\08-10-2020.19.583CatID059LeafID1470.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,298.6074015
161,1331,4,Yes,8/10/2020,19.617,0.765307791,,MsCcHSFeed\08-10-2020.19.617CatID161LeafID1331.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.46310933
161,1507,4,Yes,8/10/2020,19.65,94.96096058,,MsCcHSFeed\08-10-2020.19.65CatID161LeafID1507.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,93.17131775
98,1471,5,Yes,8/10/2020,19.65,0.537677781,,MsCcHSFeed\08-10-2020.19.65CatID098LeafID1471.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.109890349
98,1508,5,Yes,8/10/2020,19.7,665.4645593,,MsCcHSFeed\08-10-2020.19.7CatID098LeafID1508.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,681.4810777
99,1360,5,Yes,8/10/2020,19.717,42.20181886,,MsCcHSFeed\08-10-2020.19.717CatID100LeafID1360.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,26.56599199
99,1509,5,Yes,8/10/2020,19.75,531.1000591,,MsCcHSFeed\08-10-2020.19.75CatID100LeafID1509.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,528.7805878
75,1473,5,Yes,8/10/2020,19.767,8.096563964,,MsCcHSFeed\08-10-2020.19.767CatID075LeafID1473.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,4.324970184
75,1510,5,Yes,8/10/2020,19.817,826.9759004,,MsCcHSFeed\08-10-2020.19.817CatID075LeafID1510.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,828.0944272
76,1474,5,Yes,8/10/2020,19.833,66.56215455,,MsCcHSFeed\08-10-2020.19.833CatID076LeafID1474.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,65.28664156
76,1511,5,Yes,8/10/2020,19.85,447.9130645,,MsCcHSFeed\08-10-2020.19.85CatID076LeafID1511.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,438.6861998
54,1362,para,Yes,8/10/2020,19.867,400.8054265,,MsCcHSFeed\08-10-2020.19.867CatID054LeafID1362.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,401.5079398
110,1430,5,Yes,8/10/2020,19.933,119.5607002,,MsCcHSFeed\08-10-2020.19.933CatID110LeafID1430.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,108.2694668
110,1512,5,Yes,8/10/2020,19.967,167.5513857,,MsCcHSFeed\08-10-2020.19.967CatID110LeafID1512.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,166.0953386
135,1431,5,Yes,8/10/2020,19.983,19.07382495,,MsCcHSFeed\08-10-2020.19.983CatID135LeafID1431.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,7.916029819
135,1513,5,Yes,8/10/2020,20.783,624.1811098,,MsCcHSFeed\08-10-2020.20.783CatID135LeafID1513.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,618.0468735
162,1344,4,Yes,8/10/2020,20.783,1.530615582,,MsCcHSFeed\08-10-2020.20.783CatID162LeafID1344.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.262951908
163,1514,4,Yes,8/10/2020,20.8,441.4491572,,MsCcHSFeed\08-10-2020.20.8CatID163LeafID1514.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,459.2435445
81,1475,5,Yes,8/10/2020,20.833,26.75045079,,MsCcHSFeed\08-10-2020.20.833CatID081LeafID1475.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,19.28183168
81,1515,5,Yes,8/10/2020,20.867,448.3840232,,MsCcHSFeed\08-10-2020.20.867CatID081LeafID1515.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,443.69406
66,1366,para,Yes,8/10/2020,20.883,207.5436236,,MsCcHSFeed\08-10-2020.20.883CatID066LeafID1366.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,187.1825117
65,1477,5,Yes,8/10/2020,20.933,3.343806349,,MsCcHSFeed\08-10-2020.20.933CatID065LeafID1477.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.514129849
65,1516,5,Yes,8/10/2020,20.95,481.0332309,,MsCcHSFeed\08-10-2020.20.95CatID065LeafID1516.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,378.8352059
92,1478,para,Yes,8/10/2020,20.967,332.6341633,,MsCcHSFeed\08-10-2020.20.967CatID092LeafID1478.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,327.9285015
170,1479,4,Yes,8/10/2020,21.033,15.52593652,,MsCcHSFeed\08-10-2020.21.033CatID170LeafID1479.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,15.09422443
170,1517,4,Yes,8/10/2020,21.05,102.7867233,,MsCcHSFeed\08-10-2020.21.05CatID170LeafID1517.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,102.0174909
69,1455,w,Yes,8/10/2020,21.067,518.8276618,,MsCcHSFeed\08-10-2020.21.067CatID069LeafID1455.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,490.7506775
109,1457,5,Yes,8/10/2020,21.117,2.613820456,,MsCcHSFeed\08-10-2020.21.117CatID109LeafID1457.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.788855723
109,1518,5,Yes,8/10/2020,21.15,306.1074178,,MsCcHSFeed\08-10-2020.21.15CatID109LeafID1518.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,283.1089375
130,1456,5,Yes,8/10/2020,21.167,1.091054184,,MsCcHSFeed\08-10-2020.21.167CatID130LeafID1456.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.357143636
130,1519,5,Yes,8/10/2020,21.183,451.9397609,,MsCcHSFeed\08-10-2020.21.183CatID130LeafID1519.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,427.4656102
123,1453,5,Yes,8/10/2020,21.2,12.92781469,,MsCcHSFeed\08-10-2020.21.2CatID123LeafID1453.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,10.82812408
123,1520,5,Yes,8/10/2020,21.233,344.5415676,,MsCcHSFeed\08-10-2020.21.233CatID123LeafID1520.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,334.7338539
171,1330,4,Yes,8/10/2020,21.25,0.678965374,,MsCcHSFeed\08-10-2020.21.25CatID171LeafID1330.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.298273806
171,1521,4,Yes,8/10/2020,21.283,220.0593495,,MsCcHSFeed\08-10-2020.21.283CatID171LeafID1521.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,203.622893
87,1408,w,Yes,8/10/2020,21.283,90.94211351,,MsCcHSFeed\08-10-2020.21.283CatID087LeafID1408.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,67.06843509
142,1451,5,Yes,8/10/2020,21.333,0.541602437,,MsCcHSFeed\08-10-2020.21.333CatID142LeafID1451.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.090267073
142,1522,5,Yes,8/10/2020,21.367,369.6318891,,MsCcHSFeed\08-10-2020.21.367CatID142LeafID1522.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,356.6059581
143,1450,4,Yes,8/10/2020,21.383,0.337520359,help from 142,MsCcHSFeed\08-10-2020.21.383CatID143LeafID1450.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.078493107
143,1523,4,Yes,8/10/2020,21.383,256.7274043,,MsCcHSFeed\08-10-2020.21.383CatID143LeafID1523.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,254.1881523
148,1411,5,Yes,8/10/2020,21.4,4.886195897,,MsCcHSFeed\08-10-2020.21.4CatID148LeafID1411.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.105965694
148,1524,5,Yes,8/10/2020,21.433,565.3505262,,MsCcHSFeed\08-10-2020.21.433CatID148LeafID1524.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,550.4760825
119,1489,5,Yes,8/11/2020,18.85,2.468608208,,MsCcHSFeed\08-11-2020.18.85CatID119LeafID1489.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
119,1525,5,Yes,8/11/2020,18.867,530.2523335,,MsCcHSFeed\08-11-2020.18.867CatID119LeafID1525.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
126,1488,5,Yes,8/11/2020,18.9,0,,MsCcHSFeed\08-11-2020.18.9CatID126LeafID1488.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
126,1526,5,Yes,8/11/2020,18.967,660.2055211,,MsCcHSFeed\08-11-2020.18.967CatID126LeafID1526.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
146,1487,5,Yes,8/11/2020,18.967,0,,MsCcHSFeed\08-11-2020.18.967CatID146LeafID1487.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
146,1527,5,Yes,8/11/2020,19,833.141534,,MsCcHSFeed\08-11-2020.19.0CatID146LeafID1527.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
107,1486,w,Yes,8/11/2020,19.017,341.1310421,,MsCcHSFeed\08-11-2020.19.017CatID107LeafID1486.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
127,1485,5,Yes,8/11/2020,19.05,76.43266273,,MsCcHSFeed\08-11-2020.19.05CatID127LeafID1485.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
127,1528,5,Yes,8/11/2020,19.083,839.2953935,,MsCcHSFeed\08-11-2020.19.083CatID127LeafID1528.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
118,1484,5,Yes,8/11/2020,19.1,0.070643796,,MsCcHSFeed\08-11-2020.19.1CatID118LeafID1484.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
118,1529,5,Yes,8/11/2020,19.133,770.1154939,,MsCcHSFeed\08-11-2020.19.133CatID118LeafID1529.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
125,1483,5,Yes,8/11/2020,19.15,0.062794485,,MsCcHSFeed\08-11-2020.19.15CatID125LeafID1483.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
125,1530,5,Yes,8/11/2020,19.167,641.7478671,,MsCcHSFeed\08-11-2020.19.167CatID125LeafID1530.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
115,1482,para,Yes,8/11/2020,19.183,594.1339485,,MsCcHSFeed\08-11-2020.19.183CatID115LeafID1482.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
101,1447,5,Yes,8/11/2020,19.267,4.803778135,,MsCcHSFeed\08-11-2020.19.267CatID101LeafID1447.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
101,1531,5,Yes,8/11/2020,19.35,802.281969,,MsCcHSFeed\08-11-2020.19.35CatID101LeafID1531.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
102,1490,5,Yes,8/11/2020,19.367,96.56614461,,MsCcHSFeed\08-11-2020.19.367CatID102LeafID1490.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
102,1532,5,Yes,8/11/2020,19.4,613.0939584,,MsCcHSFeed\08-11-2020.19.4CatID102LeafID1532.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
167,1491,4,Yes,8/11/2020,19.417,40.41217603,,MsCcHSFeed\08-11-2020.19.417CatID167LeafID1491.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
167,1533,4,Yes,8/11/2020,19.45,236.9157442,,MsCcHSFeed\08-11-2020.19.45CatID167LeafID1533.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
152,1494,5,Yes,8/11/2020,19.467,22.55891889,,MsCcHSFeed\08-11-2020.19.467CatID152LeafID1494.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
152,1534,5,Yes,8/11/2020,19.517,257.9283489,,MsCcHSFeed\08-11-2020.19.517CatID152LeafID1534.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
150,1496,5,Yes,8/11/2020,19.533,28.97965502,,MsCcHSFeed\08-11-2020.19.533CatID150LeafID1496.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
150,1535,5,Yes,8/11/2020,19.6,185.2280334,,MsCcHSFeed\08-11-2020.19.6CatID150LeafID1535.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
151,1415,4,Yes,8/11/2020,19.6,0.043171209,,MsCcHSFeed\08-11-2020.19.6CatID151LeafID1415.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
151,1536,4,Yes,8/11/2020,19.633,130.8440843,,MsCcHSFeed\08-11-2020.19.633CatID151LeafID1536.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
169,1452,4,Yes,8/11/2020,19.633,6.401112858,,MsCcHSFeed\08-11-2020.19.633CatID169LeafID1452.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
169,1537,4,Yes,8/11/2020,19.667,187.5828266,,MsCcHSFeed\08-11-2020.19.667CatID169LeafID1537.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
180,1538,3,Yes,8/11/2020,19.683,131.3582142,,MsCcHSFeed\08-11-2020.19.683CatID180LeafID1538.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
156,1454,5,Yes,8/11/2020,19.7,42.28816128,,MsCcHSFeed\08-11-2020.19.7CatID156LeafID1454.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
156,1539,5,Yes,8/11/2020,19.85,314.4708583,,MsCcHSFeed\08-11-2020.19.85CatID156LeafID1539.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
153,1416,5,Yes,8/11/2020,19.867,0.423862777,,MsCcHSFeed\08-11-2020.19.867CatID153LeafID1416.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
153,1540,5,Yes,8/11/2020,19.883,275.2674762,,MsCcHSFeed\08-11-2020.19.883CatID153LeafID1540.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
175,1541,3,Yes,8/11/2020,19.9,215.5538452,,MsCcHSFeed\08-11-2020.19.9CatID175LeafID1541.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
137,1500,5,Yes,8/11/2020,20.05,6.613044246,,MsCcHSFeed\08-11-2020.20.05CatID137LeafID1500.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
137,1542,5,Yes,8/11/2020,20.1,755.7394814,,MsCcHSFeed\08-11-2020.20.1CatID137LeafID1542.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
138,1501,w,Yes,8/11/2020,20.117,1.365780058,,MsCcHSFeed\08-11-2020.20.117CatID138LeafID1501.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
44,1460,5,Yes,8/11/2020,20.15,0.062794485,,MsCcHSFeed\08-11-2020.20.15CatID044LeafID1460.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
44,1543,5,Yes,8/11/2020,20.2,391.1115278,,MsCcHSFeed\08-11-2020.20.2CatID044LeafID1543.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
160,1316,4,Yes,8/11/2020,20.233,8.614618469,,MsCcHSFeed\08-11-2020.20.233CatID160LeafID1316.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
160,1544,4,Yes,8/11/2020,20.367,277.979413,,MsCcHSFeed\08-11-2020.20.367CatID160LeafID1544.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
55,1505,para,Yes,8/11/2020,20.4,290.8915291,Not eaten,MsCcHSFeed\08-11-2020.20.4CatID055LeafID1505.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
56,1467,5,Yes,8/11/2020,20.583,0.031397243,,MsCcHSFeed\08-11-2020.20.583CatID056LeafID1467.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
56,1545,5,Yes,8/11/2020,20.617,359.294347,,MsCcHSFeed\08-11-2020.20.617CatID056LeafID1545.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
179,1546,3,Yes,8/11/2020,20.65,194.7727952,,MsCcHSFeed\08-11-2020.20.65CatID179LeafID1546.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
58,1469,5,Yes,8/11/2020,20.733,0.007849311,,MsCcHSFeed\08-11-2020.20.733CatID058LeafID1469.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
58,1547,5,Yes,8/11/2020,20.783,489.0630758,,MsCcHSFeed\08-11-2020.20.783CatID058LeafID1547.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
98,1508,w,Yes,8/11/2020,20.8,567.6542989,,MsCcHSFeed\08-11-2020.20.8CatID098LeafID1508.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
176,1548,3,Yes,8/11/2020,20.85,122.9555271,,MsCcHSFeed\08-11-2020.20.85CatID176LeafID1548.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
99,1509,5,Yes,8/11/2020,20.933,90.89894231,,MsCcHSFeed\08-11-2020.20.933CatID100LeafID1509.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
99,1549,5,Yes,8/11/2020,21,540.0325746,,MsCcHSFeed\08-11-2020.21.0CatID100LeafID1549.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
76,1511,5,Yes,8/11/2020,21.017,0.027472587,,MsCcHSFeed\08-11-2020.21.017CatID076LeafID1511.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
76,1550,5,Yes,8/11/2020,21.05,381.6491838,,MsCcHSFeed\08-11-2020.21.05CatID076LeafID1550.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
110,1512,para,Yes,8/11/2020,21.067,167.5239131,,MsCcHSFeed\08-11-2020.21.067CatID110LeafID1512.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
170,1551,3,Yes,8/11/2020,21.117,169.7099462,,MsCcHSFeed\08-11-2020.21.117CatID170LeafID1551.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
62,1363,5,No,8/11/2020,21.183,319.4159241,,MsCcHSFeed\08-11-2020.21.183CatID062LeafID1363.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
135,1513,5,Yes,8/11/2020,21.233,16.25199776,,MsCcHSFeed\08-11-2020.21.233CatID135LeafID1513.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
135,1552,5,Yes,8/11/2020,21.3,717.4662425,,MsCcHSFeed\08-11-2020.21.3CatID135LeafID1552.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
81,1515,w,Yes,8/11/2020,21.317,129.1604072,,MsCcHSFeed\08-11-2020.21.317CatID081LeafID1515.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
165,1476,4,Yes,8/11/2020,21.4,18.58324303,,MsCcHSFeed\08-11-2020.21.4CatID165LeafID1476.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
165,1553,4,Yes,8/11/2020,22,359.7731549,,MsCcHSFeed\08-11-2020.22.0CatID165LeafID1553.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
178,1554,3,Yes,8/11/2020,22.017,152.9006474,,MsCcHSFeed\08-11-2020.22.017CatID178LeafID1554.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
144,1367,5,Yes,8/11/2020,22.15,139.3174152,,MsCcHSFeed\08-11-2020.22.15CatID144LeafID1367.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
144,1555,5,Yes,8/11/2020,22.15,452.5755551,,MsCcHSFeed\08-11-2020.22.15CatID144LeafID1555.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
109,1518,5,Yes,8/11/2020,22.167,0.200157422,,MsCcHSFeed\08-11-2020.22.167CatID109LeafID1518.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
109,1556,5,Yes,8/11/2020,22.2,433.2034563,,MsCcHSFeed\08-11-2020.22.2CatID109LeafID1556.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
130,1519,5,Yes,8/11/2020,22.2,4.34459346,,MsCcHSFeed\08-11-2020.22.2CatID130LeafID1519.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
130,1557,5,Yes,8/11/2020,22.233,288.2149141,,MsCcHSFeed\08-11-2020.22.233CatID130LeafID1557.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
131,1376,para,Yes,8/11/2020,22.25,46.37765214,,MsCcHSFeed\08-11-2020.22.25CatID131LeafID1376.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
131,1445,5,Yes,8/11/2020,22.3,0.455260019,,MsCcHSFeed\08-11-2020.22.3CatID131LeafID1445.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
131,1558,5,Yes,8/11/2020,22.317,361.3979622,,MsCcHSFeed\08-11-2020.22.317CatID131LeafID1558.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
145,1405,5,Yes,8/11/2020,22.35,0.843800898,,MsCcHSFeed\08-11-2020.22.35CatID145LeafID1405.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
145,1559,5,Yes,8/11/2020,22.383,475.1423233,,MsCcHSFeed\08-11-2020.22.383CatID145LeafID1559.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
134,1372,5,Yes,8/11/2020,22.417,31.56600289,,MsCcHSFeed\08-11-2020.22.417CatID134LeafID1372.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
134,1560,5,Yes,8/11/2020,22.433,210.9855464,,MsCcHSFeed\08-11-2020.22.433CatID134LeafID1560.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
142,1522,5,Yes,8/11/2020,22.45,67.13515423,,MsCcHSFeed\08-11-2020.22.45CatID142LeafID1522.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
142,1561,5,Yes,8/11/2020,22.483,470.727086,,MsCcHSFeed\08-11-2020.22.483CatID142LeafID1561.png,MsCcHSFeed\08-11-2020.18.85CalibratedCropped.png,
127,1528,w,Yes,8/12/2020,11.9,584.8560633,,MsCcHSFeed\08-12-2020.11.9CatID127LeafID1528.png,MsCcHSFeed\08-12-2020.11.9CalibratedCropped.png,
129,1480,5,Yes,8/12/2020,12.05,51.62491633,,MsCcHSFeed\08-12-2020.12.05CatID129LeafID1480.png,MsCcHSFeed\08-12-2020.11.9CalibratedCropped.png,
129,1562,5,Yes,8/12/2020,12.133,408.7646275,,MsCcHSFeed\08-12-2020.12.133CatID129LeafID1562.png,MsCcHSFeed\08-12-2020.11.9CalibratedCropped.png,
125,1530,5,Yes,8/12/2020,12.233,123.4539583,,MsCcHSFeed\08-12-2020.12.233CatID125LeafID1530.png,MsCcHSFeed\08-12-2020.11.9CalibratedCropped.png,
125,1563,5,Yes,8/12/2020,12.267,691.5635173,,MsCcHSFeed\08-12-2020.12.267CatID125LeafID1563.png,MsCcHSFeed\08-12-2020.11.9CalibratedCropped.png,
126,1526,5,Yes,8/12/2020,12.3,237.6889013,,MsCcHSFeed\08-12-2020.12.3CatID126LeafID1526.png,MsCcHSFeed\08-12-2020.11.9CalibratedCropped.png,
126,1564,5,Yes,8/12/2020,12.333,570.3505371,,MsCcHSFeed\08-12-2020.12.333CatID126LeafID1564.png,MsCcHSFeed\08-12-2020.11.9CalibratedCropped.png,
109,1556,w,Yes,8/12/2020,12.35,483.1093736,,MsCcHSFeed\08-12-2020.12.35CatID109LeafID1556.png,MsCcHSFeed\08-12-2020.11.9CalibratedCropped.png,
130,1557,5,Yes,8/12/2020,12.45,22.50397371,,MsCcHSFeed\08-12-2020.12.45CatID130LeafID1557.png,MsCcHSFeed\08-12-2020.11.9CalibratedCropped.png,
130,1565,5,Yes,8/12/2020,12.483,276.4448728,,MsCcHSFeed\08-12-2020.12.483CatID130LeafID1565.png,MsCcHSFeed\08-12-2020.11.9CalibratedCropped.png,
65,1516,6,Yes,8/12/2020,12.517,39.34074512,,MsCcHSFeed\08-12-2020.12.517CatID065LeafID1516.png,MsCcHSFeed\08-12-2020.11.9CalibratedCropped.png,
65,1566,6,Yes,8/12/2020,12.567,683.117659,,MsCcHSFeed\08-12-2020.12.567CatID065LeafID1566.png,MsCcHSFeed\08-12-2020.11.9CalibratedCropped.png,
135,1552,5,Yes,8/12/2020,12.583,54.34470248,,MsCcHSFeed\08-12-2020.12.583CatID135LeafID1552.png,MsCcHSFeed\08-12-2020.11.9CalibratedCropped.png,
